technique,technique_label,threshold,TP,FP,FN,IGNORED,GT,detections,precision,recall,sensitivity,F1,F2,fp_per_image
nms,NMS,0.08310886740999408,238,732,12,45,250,1015,0.24536082474226803,0.952,0.952,0.3901639344262295,0.6040609137055837,3.037344398340249
nms,NMS,0.08273804662985673,238,736,12,45,250,1019,0.24435318275154005,0.952,0.952,0.38888888888888895,0.602836879432624,3.0539419087136928
nms,NMS,0.08223829966176656,239,739,11,45,250,1023,0.2443762781186094,0.956,0.956,0.38925081433224756,0.6041456016177957,3.066390041493776
nms,NMS,0.08186869292933376,239,743,11,45,250,1027,0.24338085539714868,0.956,0.956,0.387987012987013,0.6029263370332997,3.08298755186722
nms,NMS,0.08149080719281591,239,747,11,45,250,1031,0.24239350912778904,0.956,0.956,0.3867313915857605,0.6017119838872105,3.099585062240664
nms,NMS,0.08118707467141274,240,750,10,45,250,1035,0.24242424242424243,0.96,0.96,0.3870967741935484,0.6030150753768844,3.112033195020747
nms,NMS,0.08080352229685199,240,754,10,45,250,1039,0.2414486921529175,0.96,0.96,0.3858520900321543,0.6018054162487462,3.128630705394191
nms,NMS,0.08022680195465476,240,758,10,45,250,1043,0.24048096192384769,0.96,0.96,0.3846153846153846,0.6006006006006005,3.145228215767635
nms,NMS,0.07945044206379959,240,762,10,45,250,1047,0.23952095808383234,0.96,0.96,0.38338658146964855,0.5994005994005994,3.1618257261410787
nms,NMS,0.07897690829499955,240,766,10,45,250,1051,0.23856858846918488,0.96,0.96,0.38216560509554137,0.5982053838484547,3.1784232365145226
nms,NMS,0.0787428617774416,240,770,10,45,250,1055,0.2376237623762376,0.96,0.96,0.38095238095238093,0.5970149253731343,3.195020746887967
nms,NMS,0.07840087616298945,240,774,10,45,250,1059,0.23668639053254437,0.96,0.96,0.379746835443038,0.5958291956305858,3.211618257261411
nms,NMS,0.07782791771719408,240,777,10,45,250,1062,0.2359882005899705,0.96,0.96,0.3788476716653512,0.5949429846306395,3.224066390041494
nms,NMS,0.07745919023856687,240,782,10,45,250,1067,0.23483365949119372,0.96,0.96,0.3773584905660377,0.5934718100890207,3.2448132780082988
nms,NMS,0.07718389589608371,240,786,10,45,250,1071,0.23391812865497075,0.96,0.96,0.37617554858934166,0.5923000987166831,3.2614107883817427
nms,NMS,0.07673606730787592,240,790,10,45,250,1075,0.23300970873786409,0.96,0.96,0.37500000000000006,0.5911330049261083,3.2780082987551866
nms,NMS,0.07648370278936688,240,794,10,45,250,1079,0.23210831721470018,0.96,0.96,0.3738317757009345,0.5899705014749262,3.2946058091286305
nms,NMS,0.0761627372902051,240,798,10,45,250,1083,0.23121387283236994,0.96,0.96,0.3726708074534162,0.5888125613346418,3.3112033195020745
nms,NMS,0.0758825304806107,240,802,10,45,250,1087,0.23032629558541268,0.96,0.96,0.37151702786377716,0.5876591576885407,3.327800829875519
nms,NMS,0.07552039181498672,240,806,10,45,250,1091,0.2294455066921606,0.96,0.96,0.37037037037037035,0.5865102639296188,3.3443983402489628
nms,NMS,0.07518205175470834,240,810,10,45,250,1095,0.22857142857142856,0.96,0.96,0.3692307692307692,0.5853658536585366,3.3609958506224067
nms,NMS,0.07511634852570838,240,814,10,45,250,1099,0.22770398481973433,0.96,0.96,0.3680981595092024,0.5842259006815969,3.3775933609958506
nms,NMS,0.0747171662581452,240,818,10,45,250,1103,0.22684310018903592,0.96,0.96,0.3669724770642202,0.5830903790087464,3.3941908713692945
nms,NMS,0.07453039300595236,240,822,10,45,250,1107,0.22598870056497175,0.96,0.96,0.3658536585365854,0.5819592628516004,3.4107883817427385
nms,NMS,0.07405653554999769,240,826,10,45,250,1111,0.225140712945591,0.96,0.96,0.364741641337386,0.5808325266214908,3.4273858921161824
nms,NMS,0.07377301748387546,240,830,10,45,250,1115,0.22429906542056074,0.96,0.96,0.36363636363636365,0.5797101449275361,3.4439834024896268
nms,NMS,0.07330190373382148,240,834,10,45,250,1119,0.22346368715083798,0.96,0.96,0.36253776435045315,0.5785920925747349,3.4605809128630707
nms,NMS,0.0730444563824584,240,838,10,45,250,1123,0.22263450834879406,0.96,0.96,0.3614457831325301,0.5774783445620788,3.4771784232365146
nms,NMS,0.07268157443408539,240,842,10,45,250,1127,0.22181146025878004,0.96,0.96,0.3603603603603604,0.5763688760806915,3.4937759336099585
nms,NMS,0.07218760574549193,240,846,10,45,250,1131,0.22099447513812154,0.96,0.96,0.3592814371257485,0.5752636625119846,3.5103734439834025
nms,NMS,0.07182112309963613,240,849,10,45,250,1134,0.22038567493112948,0.96,0.96,0.35847647498132934,0.5744375299186214,3.5228215767634854
nms,NMS,0.0716993179423652,240,852,10,45,250,1137,0.21978021978021978,0.96,0.96,0.3576751117734724,0.5736137667304015,3.5352697095435683
nms,NMS,0.07096275072077193,240,856,10,45,250,1141,0.21897810218978103,0.96,0.96,0.35661218424962854,0.5725190839694657,3.5518672199170123
nms,NMS,0.07066661957182366,240,860,10,45,250,1145,0.21818181818181817,0.96,0.96,0.3555555555555555,0.5714285714285714,3.5684647302904566
nms,NMS,0.07043605256497543,240,864,10,45,250,1149,0.21739130434782608,0.96,0.96,0.35450516986706054,0.5703422053231939,3.5850622406639006
nms,NMS,0.0702433391861515,240,868,10,45,250,1153,0.21660649819494585,0.96,0.96,0.35346097201767307,0.5692599620493359,3.6016597510373445
nms,NMS,0.07004208722149277,240,872,10,45,250,1157,0.2158273381294964,0.96,0.96,0.3524229074889868,0.5681818181818182,3.6182572614107884
nms,NMS,0.0694954065125084,240,876,10,45,250,1161,0.21505376344086022,0.96,0.96,0.3513909224011713,0.5671077504725898,3.6348547717842323
nms,NMS,0.0690011503105939,240,879,10,46,250,1165,0.21447721179624665,0.96,0.96,0.35062089116143175,0.5663048607833884,3.6473029045643153
nms,NMS,0.06836011136734338,240,883,10,46,250,1169,0.21371326803205698,0.96,0.96,0.34959941733430444,0.5652378709373528,3.663900414937759
nms,NMS,0.06794046878480309,240,887,10,46,250,1173,0.2129547471162378,0.96,0.96,0.34858387799564267,0.5641748942172073,3.680497925311203
nms,NMS,0.06776306314090459,240,891,10,46,250,1177,0.21220159151193635,0.96,0.96,0.3475742215785662,0.5631159080244017,3.6970954356846475
nms,NMS,0.06724731258593761,240,895,10,46,250,1181,0.21145374449339208,0.96,0.96,0.34657039711191334,0.5620608899297425,3.7136929460580914
nms,NMS,0.06691230627363982,240,899,10,46,250,1185,0.21071115013169447,0.96,0.96,0.34557235421166305,0.5610098176718091,3.7302904564315353
nms,NMS,0.06652431189198107,240,903,10,46,250,1189,0.2099737532808399,0.96,0.96,0.3445800430725054,0.5599626691553896,3.7468879668049793
nms,NMS,0.06607077132417803,240,907,10,46,250,1193,0.2092414995640802,0.96,0.96,0.34359341445955616,0.5589194224499301,3.763485477178423
nms,NMS,0.06541272502434975,240,911,10,46,250,1197,0.20851433536055602,0.96,0.96,0.3426124197002141,0.5578800557880055,3.780082987551867
nms,NMS,0.06480804750176877,240,915,10,46,250,1201,0.2077922077922078,0.96,0.96,0.3416370106761566,0.5568445475638052,3.796680497925311
nms,NMS,0.064383354632179,240,919,10,46,250,1205,0.2070750647109577,0.96,0.96,0.340667139815472,0.555812876331635,3.8132780082987554
nms,NMS,0.064260077294126,240,923,10,46,250,1209,0.2063628546861565,0.96,0.96,0.3397027600849257,0.5547850208044383,3.8298755186721993
nms,NMS,0.06386566960942622,240,926,10,46,250,1212,0.2058319039451115,0.96,0.96,0.3389830508474576,0.5540166204986149,3.8423236514522823
nms,NMS,0.06362354534331739,240,930,10,46,250,1216,0.20512820512820512,0.96,0.96,0.3380281690140845,0.5529953917050691,3.858921161825726
nms,NMS,0.06347505971195644,240,934,10,46,250,1220,0.20442930153321975,0.96,0.96,0.3370786516853933,0.5519779208831647,3.87551867219917
nms,NMS,0.0631527531923635,240,938,10,46,250,1224,0.2037351443123939,0.96,0.96,0.33613445378151263,0.5509641873278237,3.892116182572614
nms,NMS,0.06273948804582517,240,942,10,46,250,1228,0.20304568527918782,0.96,0.96,0.335195530726257,0.5499541704857929,3.908713692946058
nms,NMS,0.0625347748711414,240,946,10,46,250,1232,0.20236087689713322,0.96,0.96,0.3342618384401114,0.5489478499542543,3.925311203319502
nms,NMS,0.06224068254139801,240,949,10,47,250,1236,0.20185029436501262,0.96,0.96,0.33356497567755383,0.5481955230698949,3.9377593360995853
nms,NMS,0.06207581818676637,240,953,10,47,250,1240,0.20117351215423301,0.96,0.96,0.3326403326403326,0.5471956224350205,3.954356846473029
nms,NMS,0.06181402460116098,240,957,10,47,250,1244,0.20050125313283207,0.96,0.96,0.331720801658604,0.5461993627674101,3.970954356846473
nms,NMS,0.061475945712262794,240,962,10,47,250,1249,0.19966722129783693,0.96,0.96,0.33057851239669417,0.544959128065395,3.991701244813278
nms,NMS,0.06135077155999528,240,966,10,47,250,1253,0.19900497512437812,0.96,0.96,0.32967032967032966,0.543970988213962,4.008298755186722
nms,NMS,0.06116253458311015,240,970,10,47,250,1257,0.19834710743801653,0.96,0.96,0.3287671232876712,0.5429864253393665,4.024896265560166
nms,NMS,0.061073140769062985,240,974,10,47,250,1261,0.19769357495881384,0.96,0.96,0.3278688524590164,0.5420054200542005,4.04149377593361
nms,NMS,0.06093008563104072,240,978,10,47,250,1265,0.19704433497536947,0.96,0.96,0.3269754768392371,0.5410279531109108,4.058091286307054
nms,NMS,0.06079030897923065,240,982,10,47,250,1269,0.19639934533551553,0.96,0.96,0.32608695652173914,0.54005400540054,4.074688796680498
nms,NMS,0.060653978265465154,240,986,10,47,250,1273,0.19575856443719414,0.96,0.96,0.3252032520325203,0.5390835579514824,4.091286307053942
nms,NMS,0.060455058044195396,240,990,10,47,250,1277,0.1951219512195122,0.96,0.96,0.32432432432432434,0.5381165919282511,4.1078838174273855
nms,NMS,0.06030284950248029,240,994,10,47,250,1281,0.19448946515397084,0.96,0.96,0.3234501347708895,0.5371530886302597,4.124481327800829
nms,NMS,0.06012921267773527,240,998,10,47,250,1285,0.1938610662358643,0.96,0.96,0.32258064516129026,0.5361930294906165,4.141078838174274
nms,NMS,0.05996642940711879,240,1002,10,47,250,1289,0.1932367149758454,0.96,0.96,0.32171581769437,0.5352363960749331,4.157676348547718
nms,NMS,0.05983136731722934,240,1005,10,47,250,1292,0.1927710843373494,0.96,0.96,0.3210702341137124,0.5345211581291759,4.170124481327801
nms,NMS,0.05971412099823922,240,1009,10,47,250,1296,0.1921537229783827,0.96,0.96,0.32021347565043357,0.5335704757670076,4.186721991701245
nms,NMS,0.059385674435457544,240,1012,10,48,250,1300,0.19169329073482427,0.96,0.96,0.3195739014647137,0.5328596802841918,4.199170124481328
nms,NMS,0.05884278779023296,240,1015,10,48,250,1303,0.19123505976095617,0.96,0.96,0.31893687707641194,0.5321507760532151,4.211618257261411
nms,NMS,0.05832673812812605,240,1019,10,48,250,1307,0.19062748212867356,0.96,0.96,0.31809145129224653,0.5312084993359895,4.228215767634855
nms,NMS,0.05785233401176532,240,1022,10,49,250,1311,0.1901743264659271,0.96,0.96,0.3174603174603175,0.5305039787798408,4.240663900414938
nms,NMS,0.05762693707207568,240,1026,10,49,250,1315,0.1895734597156398,0.96,0.96,0.316622691292876,0.5295675198587819,4.257261410788382
nms,NMS,0.05722080991092187,240,1030,10,49,250,1319,0.1889763779527559,0.96,0.96,0.31578947368421045,0.5286343612334802,4.273858921161826
nms,NMS,0.05701893307355803,240,1034,10,49,250,1323,0.18838304552590268,0.96,0.96,0.3149606299212599,0.5277044854881267,4.29045643153527
nms,NMS,0.056431017274403306,240,1038,10,49,250,1327,0.18779342723004694,0.96,0.96,0.3141361256544502,0.5267778753292363,4.3070539419087135
nms,NMS,0.055886717105657804,240,1042,10,49,250,1331,0.187207488299532,0.96,0.96,0.31331592689295035,0.5258545135845749,4.323651452282157
nms,NMS,0.05548089080061308,240,1045,10,49,250,1334,0.1867704280155642,0.96,0.96,0.3127035830618892,0.525164113785558,4.33609958506224
nms,NMS,0.05536370581275517,240,1050,10,49,250,1339,0.18604651162790697,0.96,0.96,0.31168831168831174,0.5240174672489083,4.356846473029045
nms,NMS,0.05493333265624312,240,1054,10,49,250,1343,0.18547140649149924,0.96,0.96,0.31088082901554404,0.5231037489102006,4.373443983402489
nms,NMS,0.05461078475553541,240,1058,10,49,250,1347,0.18489984591679506,0.96,0.96,0.31007751937984496,0.5221932114882506,4.390041493775934
nms,NMS,0.05414268590310092,240,1062,10,49,250,1351,0.18433179723502305,0.96,0.96,0.30927835051546393,0.5212858384013901,4.406639004149378
nms,NMS,0.05383301828911338,240,1066,10,49,250,1355,0.18376722817764166,0.96,0.96,0.30848329048843187,0.5203816131830008,4.423236514522822
nms,NMS,0.053253573039125784,240,1070,10,49,250,1359,0.183206106870229,0.96,0.96,0.30769230769230765,0.5194805194805195,4.439834024896266
nms,NMS,0.05296301943276867,240,1074,10,49,250,1363,0.182648401826484,0.96,0.96,0.3069053708439897,0.5185825410544511,4.45643153526971
nms,NMS,0.05195120125429627,240,1077,10,49,250,1366,0.18223234624145787,0.96,0.96,0.3063178047223995,0.5179110919292188,4.468879668049793
nms,NMS,0.05145088878984032,240,1081,10,49,250,1370,0.18168054504163514,0.96,0.96,0.305537873965627,0.5170185264971995,4.485477178423237
nms,NMS,0.05113802022027849,240,1084,10,49,250,1373,0.18126888217522658,0.96,0.96,0.3049555273189326,0.5163511187607573,4.4979253112033195
nms,NMS,0.05085531012485976,240,1086,10,49,250,1375,0.18099547511312217,0.96,0.96,0.3045685279187817,0.5159071367153912,4.5062240663900415
nms,NMS,0.05036842498146779,240,1090,10,49,250,1379,0.18045112781954886,0.96,0.96,0.3037974683544304,0.5150214592274678,4.522821576763485
nms,NMS,0.049924888635596965,240,1094,10,49,250,1383,0.17991004497751126,0.96,0.96,0.30303030303030304,0.5141388174807198,4.539419087136929
nms,NMS,0.04962174472793214,240,1098,10,49,250,1387,0.17937219730941703,0.96,0.96,0.30226700251889166,0.5132591958939264,4.556016597510373
nms,NMS,0.04918450936954286,240,1102,10,49,250,1391,0.17883755588673622,0.96,0.96,0.3015075376884422,0.5123825789923143,4.572614107883817
nms,NMS,0.04874113570502717,240,1106,10,49,250,1395,0.17830609212481427,0.96,0.96,0.3007518796992481,0.5115089514066496,4.589211618257261
nms,NMS,0.0486038401388365,240,1110,10,49,250,1399,0.17777777777777778,0.96,0.96,0.3,0.5106382978723404,4.605809128630705
nms,NMS,0.04843924105609867,240,1114,10,49,250,1403,0.17725258493353027,0.96,0.96,0.2992518703241895,0.5097706032285472,4.622406639004149
nms,NMS,0.048164987440336766,240,1118,10,49,250,1407,0.17673048600883653,0.96,0.96,0.2985074626865672,0.5089058524173028,4.639004149377594
nms,NMS,0.047965225665336474,240,1122,10,49,250,1411,0.1762114537444934,0.96,0.96,0.2977667493796526,0.5080440304826418,4.655601659751038
nms,NMS,0.04761040676812939,240,1126,10,49,250,1415,0.17569546120058566,0.96,0.96,0.297029702970297,0.507185122569738,4.672199170124482
nms,NMS,0.04748199131099201,240,1130,10,49,250,1419,0.17518248175182483,0.96,0.96,0.29629629629629634,0.5063291139240507,4.6887966804979255
nms,NMS,0.047226265658270955,240,1134,10,49,250,1423,0.17467248908296942,0.96,0.96,0.2955665024630542,0.5054759898904801,4.7053941908713695
nms,NMS,0.0468288320076633,240,1139,10,49,250,1428,0.17403915881073242,0.96,0.96,0.2946593001841621,0.5044136191677175,4.726141078838174
nms,NMS,0.04614026899708906,240,1141,10,49,250,1430,0.17378711078928313,0.96,0.96,0.29429797670141017,0.5039899202015959,4.734439834024896
nms,NMS,0.04555148678410979,241,1144,9,49,250,1434,0.1740072202166065,0.964,0.964,0.2948012232415902,0.5052410901467504,4.746887966804979
nms,NMS,0.044772821324339324,241,1147,9,49,250,1437,0.17363112391930835,0.964,0.964,0.2942612942612942,0.5046063651591289,4.759336099585062
nms,NMS,0.044469433739934464,241,1150,9,49,250,1440,0.1732566498921639,0.964,0.964,0.29372333942717854,0.5039732329569218,4.771784232365145
nms,NMS,0.04398550218589398,241,1153,9,49,250,1443,0.17288378766140602,0.964,0.964,0.29318734793187345,0.5033416875522139,4.784232365145228
nms,NMS,0.04372763902368842,241,1155,9,49,250,1445,0.17263610315186245,0.964,0.964,0.29283110571081405,0.5029215358931552,4.79253112033195
nms,NMS,0.04356771720913312,241,1158,9,49,250,1448,0.17226590421729807,0.964,0.964,0.29229836264402664,0.5022926219258024,4.804979253112033
nms,NMS,0.043395274098467496,241,1162,9,49,250,1452,0.17177476835352815,0.964,0.964,0.2915910465819721,0.5014565126924677,4.821576763485477
nms,NMS,0.04272593623426447,241,1166,9,49,250,1456,0.1712864250177683,0.964,0.964,0.29088714544357275,0.5006231823847113,4.838174273858921
nms,NMS,0.042452102085932815,241,1169,9,50,250,1460,0.17092198581560283,0.964,0.964,0.2903614457831325,0.5,4.850622406639004
nms,NMS,0.04219043255287729,241,1172,9,50,250,1463,0.17055909412597312,0.964,0.964,0.2898376428141912,0.49937836717778694,4.863070539419087
nms,NMS,0.041690878260197836,241,1176,9,50,250,1467,0.17007762879322513,0.964,0.964,0.2891421715656869,0.49855192387256925,4.8796680497925315
nms,NMS,0.041500432614285494,241,1180,9,50,250,1471,0.16959887403237156,0.964,0.964,0.28845002992220226,0.4977282114828583,4.8962655601659755
nms,NMS,0.041292463042210244,241,1184,9,50,250,1475,0.16912280701754387,0.964,0.964,0.2877611940298508,0.49690721649484537,4.912863070539419
nms,NMS,0.04100777671327224,241,1188,9,50,250,1479,0.16864940517844645,0.964,0.964,0.2870756402620608,0.4960889254837381,4.929460580912863
nms,NMS,0.0407233864432974,241,1192,9,50,250,1483,0.16817864619678996,0.964,0.964,0.28639334521687465,0.49527332511302924,4.946058091286307
nms,NMS,0.04050521353588788,241,1196,9,50,250,1487,0.1677105080027836,0.964,0.964,0.2857142857142857,0.49446040213377107,4.962655601659751
nms,NMS,0.04037219815105373,241,1200,9,50,250,1491,0.16724496877168632,0.964,0.964,0.28503843879361324,0.49365014338385904,4.979253112033195
nms,NMS,0.04023399328852666,241,1204,9,50,250,1495,0.16678200692041523,0.964,0.964,0.2843657817109144,0.49284253578732107,4.995850622406639
nms,NMS,0.03998458319028107,241,1208,9,50,250,1499,0.1663216011042098,0.964,0.964,0.28369629193643314,0.49203756635361373,5.012448132780083
nms,NMS,0.039077098430466785,241,1212,9,50,250,1503,0.16586373021335168,0.964,0.964,0.28302994715208457,0.4912352221769262,5.029045643153527
nms,NMS,0.038905384461304024,241,1215,9,50,250,1506,0.16552197802197802,0.964,0.964,0.28253223915592024,0.49063517915309446,5.04149377593361
nms,NMS,0.03866651314295161,241,1220,9,50,250,1511,0.16495550992470911,0.964,0.964,0.28170660432495614,0.48963835839089803,5.062240663900415
nms,NMS,0.03813002865780194,241,1223,9,50,250,1514,0.1646174863387978,0.964,0.964,0.2812135355892648,0.48904220779220775,5.074688796680498
nms,NMS,0.037739445668290635,241,1226,9,50,250,1517,0.16428084526244036,0.964,0.964,0.28072218986604547,0.488447507093636,5.087136929460581
nms,NMS,0.0373088772288605,242,1228,8,50,250,1520,0.16462585034013605,0.968,0.968,0.2813953488372093,0.4898785425101215,5.095435684647303
nms,NMS,0.03681130938976894,242,1232,8,50,250,1524,0.16417910447761194,0.968,0.968,0.28074245939675174,0.48908649959579625,5.1120331950207465
nms,NMS,0.03641043395161382,242,1235,8,50,250,1527,0.16384563303994584,0.968,0.968,0.2802547770700637,0.4884941461445297,5.124481327800829
nms,NMS,0.03610569563790053,242,1239,8,50,250,1531,0.16340310600945307,0.968,0.968,0.2796071634893125,0.4877065699314792,5.141078838174274
nms,NMS,0.03577225846718148,242,1243,8,50,250,1535,0.16296296296296298,0.968,0.968,0.27896253602305476,0.48692152917505027,5.157676348547718
nms,NMS,0.03557850218758078,243,1245,7,51,250,1539,0.16330645161290322,0.972,0.972,0.27963176064441886,0.4883440514469453,5.16597510373444
nms,NMS,0.03527604890544307,243,1248,7,51,250,1542,0.16297786720321933,0.972,0.972,0.27914991384261917,0.48775592131674034,5.178423236514523
nms,NMS,0.03454638900052175,243,1252,7,51,250,1546,0.1625418060200669,0.972,0.972,0.2785100286532951,0.4869739478957917,5.195020746887967
nms,NMS,0.03420680506920583,243,1256,7,51,250,1550,0.16210807204803201,0.972,0.972,0.27787307032590053,0.4861944777911164,5.211618257261411
nms,NMS,0.03396347068190614,243,1259,7,51,250,1553,0.1617842876165113,0.972,0.972,0.2773972602739726,0.4856115107913669,5.224066390041494
nms,NMS,0.03350397740786361,244,1261,6,52,250,1557,0.16212624584717608,0.976,0.976,0.2780626780626781,0.4870259481037924,5.232365145228216
nms,NMS,0.03329190371518745,244,1265,6,52,250,1561,0.16169648774022533,0.976,0.976,0.27743035815804434,0.4862495017935433,5.24896265560166
nms,NMS,0.03274643002594202,244,1268,6,52,250,1564,0.16137566137566137,0.976,0.976,0.2769580022701475,0.48566878980891715,5.261410788381743
nms,NMS,0.0323377553842433,244,1272,6,52,250,1568,0.16094986807387862,0.976,0.976,0.27633069082672707,0.48489666136724957,5.278008298755187
nms,NMS,0.031961081163786056,244,1276,6,52,250,1572,0.16052631578947368,0.976,0.976,0.27570621468926554,0.4841269841269841,5.2946058091286305
nms,NMS,0.03165177099399094,244,1280,6,52,250,1576,0.16010498687664043,0.976,0.976,0.27508455467869225,0.4833597464342314,5.3112033195020745
nms,NMS,0.03123515006111054,244,1284,6,52,250,1580,0.15968586387434555,0.976,0.976,0.2744656917885265,0.4825949367088608,5.327800829875518
nms,NMS,0.03086584698164507,244,1287,6,52,250,1583,0.15937295885042455,0.976,0.976,0.27400336889387983,0.48202291584354007,5.340248962655601
nms,NMS,0.03053441182975232,244,1291,6,52,250,1587,0.15895765472312703,0.976,0.976,0.2733893557422969,0.4812623274161736,5.356846473029045
nms,NMS,0.030194505554613074,244,1295,6,52,250,1591,0.1585445094217024,0.976,0.976,0.2727780883174958,0.48050413548641197,5.373443983402489
nms,NMS,0.029801028047740673,244,1300,6,52,250,1596,0.15803108808290156,0.976,0.976,0.27201783723522854,0.479559748427673,5.394190871369295
nms,NMS,0.02948447572759839,244,1303,6,52,250,1599,0.1577246283128636,0.976,0.976,0.27156371730662215,0.4789948959560267,5.406639004149378
nms,NMS,0.029232190462550486,244,1307,6,52,250,1603,0.15731785944551901,0.976,0.976,0.27096057745696833,0.4782438259506076,5.423236514522822
nms,NMS,0.02902894765392333,244,1311,6,52,250,1607,0.15691318327974277,0.976,0.976,0.2703601108033241,0.47749510763209396,5.439834024896266
nms,NMS,0.02888051913166355,244,1314,6,52,250,1610,0.15661103979460847,0.976,0.976,0.26991150442477874,0.47693510555121194,5.452282157676349
nms,NMS,0.02861635105098193,244,1318,6,52,250,1614,0.15620998719590268,0.976,0.976,0.26931567328918327,0.47619047619047616,5.468879668049793
nms,NMS,0.028271358760822252,244,1322,6,52,250,1618,0.1558109833971903,0.976,0.976,0.2687224669603524,0.47544816835541703,5.485477178423237
nms,NMS,0.027774490203750647,244,1326,6,52,250,1622,0.1554140127388535,0.976,0.976,0.2681318681318681,0.4747081712062257,5.5020746887966805
nms,NMS,0.027452739794769608,244,1330,6,52,250,1626,0.15501905972045743,0.976,0.976,0.2675438596491228,0.473970473970474,5.518672199170124
nms,NMS,0.027211456587344893,244,1333,6,52,250,1629,0.15472415979708307,0.976,0.976,0.2671045429666119,0.4734187039192859,5.531120331950207
nms,NMS,0.026952200581852367,244,1337,6,52,250,1633,0.15433270082226438,0.976,0.976,0.2665210267613326,0.47268500581170086,5.547717842323651
nms,NMS,0.026597767206411667,244,1341,6,52,250,1637,0.15394321766561514,0.976,0.976,0.2659400544959128,0.47195357833655704,5.564315352697095
nms,NMS,0.02623623507924614,244,1345,6,52,250,1641,0.15355569540591568,0.976,0.976,0.26536160957041877,0.47122441096948625,5.580912863070539
nms,NMS,0.02591415874934151,244,1348,6,52,250,1644,0.15326633165829145,0.976,0.976,0.26492942453854507,0.470679012345679,5.593360995850622
nms,NMS,0.025471015295121305,244,1351,6,52,250,1647,0.15297805642633228,0.976,0.976,0.2644986449864498,0.4701348747591523,5.605809128630705
nms,NMS,0.02510587926126392,244,1355,6,52,250,1651,0.15259537210756724,0.976,0.976,0.26392644672796106,0.4694113120430935,5.622406639004149
nms,NMS,0.024880691581468467,244,1359,6,52,250,1655,0.15221459762944478,0.976,0.976,0.26335671883432266,0.46868997310795235,5.639004149377594
nms,NMS,0.024660892380152302,244,1363,6,52,250,1659,0.15183571873055382,0.976,0.976,0.26278944534194937,0.46797084771768316,5.655601659751038
nms,NMS,0.02444625340767759,244,1367,6,52,250,1663,0.15145872129112353,0.976,0.976,0.2622246104245029,0.46725392569896596,5.672199170124482
nms,NMS,0.024003375128376025,244,1370,6,52,250,1666,0.15117719950433706,0.976,0.976,0.26180257510729615,0.46671767406273906,5.6846473029045645
nms,NMS,0.023860689960667748,244,1373,6,52,250,1669,0.15089672232529375,0.976,0.976,0.2613818960899839,0.46618265189147884,5.6970954356846475
nms,NMS,0.0236753998651502,244,1377,6,52,250,1673,0.15052436767427513,0.976,0.976,0.26082308925708175,0.4654711942006867,5.713692946058091
nms,NMS,0.023345141377142595,244,1380,6,52,250,1676,0.15024630541871922,0.976,0.976,0.26040554962646745,0.4649390243902439,5.726141078838174
nms,NMS,0.023200403461429403,244,1385,6,52,250,1681,0.1497851442602824,0.976,0.976,0.2597126130920702,0.46405477367820464,5.746887966804979
nms,NMS,0.022999864927988847,244,1389,6,52,250,1685,0.1494182486221678,0.976,0.976,0.2591609134360064,0.4633497911127991,5.763485477178423
nms,NMS,0.02272072113690197,244,1391,6,53,250,1688,0.1492354740061162,0.976,0.976,0.2588859416445623,0.4629981024667931,5.771784232365145
nms,NMS,0.022460882039398222,244,1394,6,53,250,1691,0.14896214896214896,0.976,0.976,0.2584745762711864,0.4624715693707354,5.784232365145228
nms,NMS,0.0220892163817053,244,1398,6,53,250,1695,0.14859926918392205,0.976,0.976,0.2579281183932347,0.4617713853141559,5.800829875518672
nms,NMS,0.02179023473488532,244,1400,6,53,250,1697,0.14841849148418493,0.976,0.976,0.25765575501583954,0.46142208774583965,5.809128630705394
nms,NMS,0.021325165565018133,244,1403,6,53,250,1700,0.14814814814814814,0.976,0.976,0.25724828676858197,0.46089913109180203,5.821576763485477
nms,NMS,0.02094104090496625,244,1407,6,53,250,1704,0.14778921865536038,0.976,0.976,0.2567069963177275,0.46020369671821953,5.838174273858921
nms,NMS,0.02061396303529963,244,1411,6,53,250,1708,0.1474320241691843,0.976,0.976,0.2561679790026247,0.4595103578154426,5.854771784232365
nms,NMS,0.020542294654530675,244,1414,6,53,250,1711,0.1471652593486128,0.976,0.976,0.2557651991614256,0.45899172310007524,5.867219917012448
nms,NMS,0.020358807419557905,244,1418,6,53,250,1715,0.14681107099879662,0.976,0.976,0.2552301255230125,0.4583020285499624,5.8838174273858925
nms,NMS,0.020059272716794186,244,1422,6,53,250,1719,0.14645858343337334,0.976,0.976,0.2546972860125261,0.4576144036009002,5.9004149377593365
nms,NMS,0.019837814106977936,244,1426,6,53,250,1723,0.14610778443113773,0.976,0.976,0.25416666666666665,0.4569288389513109,5.91701244813278
nms,NMS,0.019563877140517077,244,1430,6,53,250,1727,0.14575866188769415,0.976,0.976,0.2536382536382536,0.456245325355273,5.933609958506224
nms,NMS,0.019472210394390094,244,1432,6,53,250,1729,0.14558472553699284,0.976,0.976,0.2533748701973001,0.4559043348281016,5.941908713692946
nms,NMS,0.019150790087091623,244,1436,6,53,250,1733,0.14523809523809525,0.976,0.976,0.2528497409326425,0.4552238805970149,5.95850622406639
nms,NMS,0.01892423780167463,244,1440,6,53,250,1737,0.14489311163895488,0.976,0.976,0.25232678386763185,0.45454545454545453,5.975103734439834
